time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-27 00:00:00+00:00,120,6,126,24
2024-01-28 00:00:00+00:00,56,15,267,17
2024-01-29 00:00:00+00:00,239,12,553,48
2024-01-30 00:00:00+00:00,148,6,406,41
2024-01-31 00:00:00+00:00,162,7,653,52
2024-02-01 00:00:00+00:00,293,25,642,55
2024-02-02 00:00:00+00:00,150,6,365,42
2024-02-03 00:00:00+00:00,59,5,65,23
2024-02-04 00:00:00+00:00,77,14,36,23
2024-02-05 00:00:00+00:00,86,4,187,39
2024-02-06 00:00:00+00:00,187,4,317,44
2024-02-07 00:00:00+00:00,276,15,213,42
2024-02-08 00:00:00+00:00,188,9,356,47
2024-02-09 00:00:00+00:00,200,4,179,32
