time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-07 00:00:00+00:00,295,12,204,29
2023-02-08 00:00:00+00:00,401,15,282,29
2023-02-09 00:00:00+00:00,250,14,196,24
2023-02-10 00:00:00+00:00,245,11,142,33
2023-02-11 00:00:00+00:00,233,13,23,6
2023-02-12 00:00:00+00:00,322,16,28,11
2023-02-13 00:00:00+00:00,394,12,118,28
2023-02-14 00:00:00+00:00,539,15,145,20
2023-02-15 00:00:00+00:00,409,17,114,29
2023-02-16 00:00:00+00:00,270,13,405,27
2023-02-17 00:00:00+00:00,562,13,139,40
2023-02-18 00:00:00+00:00,227,9,26,8
2023-02-19 00:00:00+00:00,194,13,45,8
2023-02-20 00:00:00+00:00,220,6,181,34
