time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-08 00:00:00+00:00,243,25,133,72
2025-10-09 00:00:00+00:00,331,79,141,92
2025-10-10 00:00:00+00:00,642,82,129,95
2025-10-11 00:00:00+00:00,181,45,81,70
2025-10-12 00:00:00+00:00,111,49,65,57
2025-10-13 00:00:00+00:00,275,63,213,69
2025-10-14 00:00:00+00:00,218,45,102,59
2025-10-15 00:00:00+00:00,271,52,130,76
2025-10-16 00:00:00+00:00,241,67,96,31
2025-10-17 00:00:00+00:00,415,92,118,27
2025-10-18 00:00:00+00:00,268,39,29,27
2025-10-19 00:00:00+00:00,167,40,30,28
2025-10-20 00:00:00+00:00,349,52,121,34
2025-10-21 00:00:00+00:00,226,60,136,31
