referrer,views_total,views_unique
github.com,115,30
nussknacker.io,112,35
Google,53,25
chatgpt.com,9,1
jira.playmobile.pl,7,2
touk.pl,3,2
mail.google.com,3,1
touk-jira.atlassian.net,2,1
yandex.ru,1,1
cwiki.apache.org,1,1
