referrer,views_total,views_unique
github.com,207,35
nussknacker.io,145,48
Google,59,17
touk.pl,27,3
m.facebook.com,4,1
com.google.android.gm,3,1
DuckDuckGo,2,1
com.twitter.android,2,1
statics.teams.cdn.office.net,1,1
Bing,1,1
