referrer,views_total,views_unique
nussknacker.io,465,237
github.com,251,36
Google,124,23
touk.pl,20,2
t.co,3,1
ecosia.org,3,1
yandex.ru,3,1
mvnrepository.com,2,2
mail.google.com,2,1
linkedin.com,1,1
