referrer,views_total,views_unique
nussknacker.io,595,115
github.com,253,37
Google,75,32
mail.google.com,11,1
jira.playmobile.pl,8,3
cwiki.apache.org,5,2
index.scala-lang.org,5,1
com.google.android.gm,3,2
Bing,2,1
touk.pl,2,1
