referrer,views_total,views_unique
github.com,137,19
Google,54,19
nussknacker.io,31,15
Bing,8,3
jira.playmobile.pl,4,1
mail.google.com,3,1
yandex.ru,1,1
awesomeopensource.com,1,1
search.naver.com,1,1
Baidu,1,1
