time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-04 00:00:00+00:00,408,46,108,16
2025-12-05 00:00:00+00:00,508,62,126,32
2025-12-06 00:00:00+00:00,350,19,84,10
2025-12-07 00:00:00+00:00,149,25,43,8
2025-12-08 00:00:00+00:00,227,31,95,18
2025-12-09 00:00:00+00:00,131,30,97,21
2025-12-10 00:00:00+00:00,374,54,164,17
2025-12-11 00:00:00+00:00,490,48,125,20
2025-12-12 00:00:00+00:00,426,46,170,15
2025-12-13 00:00:00+00:00,57,9,37,14
2025-12-14 00:00:00+00:00,44,15,28,9
2025-12-15 00:00:00+00:00,544,49,171,32
2025-12-16 00:00:00+00:00,262,23,119,15
2025-12-17 00:00:00+00:00,661,60,183,14
