referrer,views_total,views_unique
github.com,364,41
nussknacker.io,329,57
Google,58,24
libhunt.com,20,1
jiradc2.ext.net.nokia.com,13,1
com.google.android.gm,11,2
cn.bing.com,1,1
Bing,1,1
cacoo.com,1,1
