time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-01 00:00:00+00:00,121,14,336,33
2023-06-02 00:00:00+00:00,261,8,308,34
2023-06-03 00:00:00+00:00,49,6,120,15
2023-06-04 00:00:00+00:00,44,6,27,9
2023-06-05 00:00:00+00:00,263,9,240,38
2023-06-06 00:00:00+00:00,113,5,213,24
2023-06-07 00:00:00+00:00,83,4,202,34
2023-06-08 00:00:00+00:00,69,7,56,16
2023-06-09 00:00:00+00:00,31,6,90,25
2023-06-10 00:00:00+00:00,32,5,32,12
2023-06-11 00:00:00+00:00,29,7,82,14
2023-06-12 00:00:00+00:00,190,11,162,25
2023-06-13 00:00:00+00:00,389,10,200,31
2023-06-14 00:00:00+00:00,119,8,284,36
