time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-14 00:00:00+00:00,179,15,90,12
2023-10-15 00:00:00+00:00,94,15,24,13
2023-10-16 00:00:00+00:00,416,13,553,32
2023-10-17 00:00:00+00:00,251,20,339,42
2023-10-18 00:00:00+00:00,248,14,479,39
2023-10-19 00:00:00+00:00,256,15,481,35
2023-10-20 00:00:00+00:00,344,18,446,46
2023-10-21 00:00:00+00:00,173,7,180,24
2023-10-22 00:00:00+00:00,102,9,48,17
2023-10-23 00:00:00+00:00,315,10,562,48
2023-10-24 00:00:00+00:00,210,8,782,43
2023-10-25 00:00:00+00:00,218,7,626,41
2023-10-26 00:00:00+00:00,221,5,355,30
2023-10-27 00:00:00+00:00,271,16,422,27
