referrer,views_total,views_unique
nussknacker.io,331,92
github.com,159,27
Google,73,26
touk.pl,27,2
mvnrepository.com,26,8
mail.google.com,18,1
yandex.com,13,1
anvaka.github.io,10,1
statics.teams.cdn.office.net,4,1
DuckDuckGo,3,2
