time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-08 00:00:00+00:00,227,31,95,18
2025-12-09 00:00:00+00:00,131,30,97,21
2025-12-10 00:00:00+00:00,374,54,164,17
2025-12-11 00:00:00+00:00,490,48,125,20
2025-12-12 00:00:00+00:00,426,46,170,15
2025-12-13 00:00:00+00:00,57,9,37,14
2025-12-14 00:00:00+00:00,44,15,28,9
2025-12-15 00:00:00+00:00,544,49,171,32
2025-12-16 00:00:00+00:00,262,23,119,15
2025-12-17 00:00:00+00:00,670,60,183,14
2025-12-18 00:00:00+00:00,878,76,197,26
2025-12-19 00:00:00+00:00,542,95,344,26
2025-12-20 00:00:00+00:00,331,14,22,8
2025-12-21 00:00:00+00:00,371,31,17,10
