referrer,views_total,views_unique
nussknacker.io,382,147
github.com,291,40
Google,54,15
jira.playmobile.pl,7,2
com.google.android.gm,4,2
yandex.ru,2,1
touk.pl,2,1
statics.teams.cdn.office.net,2,1
linkedin.com,1,1
Bing,1,1
