referrer,views_total,views_unique
github.com,112,28
Google,110,35
nussknacker.io,27,12
jira.playmobile.pl,21,3
mail.google.com,21,1
touk-jira.atlassian.net,9,2
cn.bing.com,4,2
search.brave.com,2,1
mvnrepository.com,1,1
awesomeopensource.com,1,1
