time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-29 00:00:00+00:00,273,36,98,21
2025-07-30 00:00:00+00:00,671,67,220,16
2025-07-31 00:00:00+00:00,322,27,202,28
2025-08-01 00:00:00+00:00,827,50,605,28
2025-08-02 00:00:00+00:00,129,14,37,7
2025-08-03 00:00:00+00:00,41,16,4,3
2025-08-04 00:00:00+00:00,727,47,480,21
2025-08-05 00:00:00+00:00,361,33,364,21
2025-08-06 00:00:00+00:00,373,34,219,15
2025-08-07 00:00:00+00:00,387,48,150,10
2025-08-08 00:00:00+00:00,112,20,179,11
2025-08-09 00:00:00+00:00,53,9,7,5
2025-08-10 00:00:00+00:00,39,15,11,4
2025-08-11 00:00:00+00:00,232,24,89,16
