referrer,views_total,views_unique
github.com,371,55
nussknacker.io,277,135
Google,98,26
libhunt.com,15,1
Bing,12,2
jira.playmobile.pl,4,2
jira.sysmanagement.it,2,2
t.co,2,1
medium.com,1,1
com.google.android.gm,1,1
