referrer,views_total,views_unique
github.com,115,42
nussknacker.io,71,30
Google,60,26
jira.playmobile.pl,10,3
chatgpt.com,9,1
mail.google.com,3,1
sogou.com,3,1
yandex.ru,2,2
touk.pl,2,1
touk-jira.atlassian.net,2,1
