referrer,views_total,views_unique
github.com,321,35
Google,211,28
nussknacker.io,82,37
statics.teams.cdn.office.net,26,4
Bing,9,2
jira.playmobile.pl,3,1
com.google.android.gm,2,2
m.sogou.com,2,2
touk.pl,1,1
touk-jira.atlassian.net,1,1
