time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-10 00:00:00+00:00,502,22,656,30
2025-02-11 00:00:00+00:00,168,37,222,23
2025-02-12 00:00:00+00:00,236,19,228,25
2025-02-13 00:00:00+00:00,190,12,82,22
2025-02-14 00:00:00+00:00,161,28,131,23
2025-02-15 00:00:00+00:00,89,26,37,10
2025-02-16 00:00:00+00:00,96,11,93,15
2025-02-17 00:00:00+00:00,186,14,169,21
2025-02-18 00:00:00+00:00,234,17,163,26
2025-02-19 00:00:00+00:00,200,8,100,17
2025-02-20 00:00:00+00:00,141,8,87,19
2025-02-21 00:00:00+00:00,232,17,111,20
2025-02-22 00:00:00+00:00,31,7,31,12
2025-02-23 00:00:00+00:00,28,7,9,5
