time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-17 00:00:00+00:00,19,15,23,12
2024-03-18 00:00:00+00:00,378,9,298,32
2024-03-19 00:00:00+00:00,304,8,434,60
2024-03-20 00:00:00+00:00,456,13,742,43
2024-03-21 00:00:00+00:00,54,5,249,42
2024-03-22 00:00:00+00:00,137,6,213,38
2024-03-23 00:00:00+00:00,11,7,49,19
2024-03-24 00:00:00+00:00,24,12,89,12
2024-03-25 00:00:00+00:00,215,8,478,44
2024-03-26 00:00:00+00:00,148,8,222,37
2024-03-27 00:00:00+00:00,266,10,337,54
2024-03-28 00:00:00+00:00,250,9,373,30
2024-03-29 00:00:00+00:00,259,7,301,42
2024-03-30 00:00:00+00:00,70,4,12,10
