referrer,views_total,views_unique
github.com,435,32
nussknacker.io,256,56
Google,125,38
poczta.interia.pl,9,1
touk.pl,7,4
statics.teams.cdn.office.net,4,3
mail.google.com,4,1
mvnrepository.com,3,3
t.co,2,2
buildingminds18.visualstudio.com,2,1
