referrer,views_total,views_unique
Google,120,22
github.com,97,28
mail.google.com,10,1
nussknacker.io,8,7
jira.playmobile.pl,5,2
touk-jira.atlassian.net,3,1
com.google.android.gm,3,1
m.facebook.com,3,1
Bing,1,1
