referrer,views_total,views_unique
github.com,197,29
nussknacker.io,109,34
Google,91,36
eptura.atlassian.net,2,1
statics.teams.cdn.office.net,2,1
Bing,1,1
m.sogou.com,1,1
touk-jira.atlassian.net,1,1
jira.playmobile.pl,1,1
