referrer,views_total,views_unique
nussknacker.io,271,130
github.com,176,39
Google,172,33
t.co,45,10
linkedin.com,14,6
mail.google.com,5,1
statics.teams.cdn.office.net,2,2
Bing,1,1
com.linkedin.android,1,1
search.brave.com,1,1
