referrer,views_total,views_unique
nussknacker.io,506,122
github.com,196,42
Google,190,32
DuckDuckGo,14,3
yandex.ru,12,1
mail.google.com,6,1
Bing,2,2
nussknacker-io.translate.goog,2,1
jdon.com,2,1
touk.pl,1,1
