referrer,views_total,views_unique
github.com,247,33
nussknacker.io,126,45
Google,120,28
touk.pl,29,5
poczta.interia.pl,5,1
m.facebook.com,4,1
com.google.android.gm,3,1
com.twitter.android,2,1
jira.playmobile.pl,1,1
manuzhang.github.io,1,1
