time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-04 00:00:00+00:00,313,52,87,20
2025-11-05 00:00:00+00:00,256,48,92,22
2025-11-06 00:00:00+00:00,482,51,90,21
2025-11-07 00:00:00+00:00,436,68,104,25
2025-11-08 00:00:00+00:00,147,42,16,14
2025-11-09 00:00:00+00:00,368,35,12,10
2025-11-10 00:00:00+00:00,296,47,47,11
2025-11-11 00:00:00+00:00,373,32,75,26
2025-11-12 00:00:00+00:00,574,63,137,25
2025-11-13 00:00:00+00:00,340,43,158,22
2025-11-14 00:00:00+00:00,208,16,86,16
2025-11-15 00:00:00+00:00,606,10,20,15
2025-11-16 00:00:00+00:00,43,13,15,9
2025-11-17 00:00:00+00:00,79,15,112,16
