time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-05 00:00:00+00:00,150,10,327,33
2023-09-06 00:00:00+00:00,246,18,808,58
2023-09-07 00:00:00+00:00,41,10,214,40
2023-09-08 00:00:00+00:00,95,13,201,27
2023-09-09 00:00:00+00:00,35,7,122,18
2023-09-10 00:00:00+00:00,28,6,25,8
2023-09-11 00:00:00+00:00,76,9,362,39
2023-09-12 00:00:00+00:00,88,6,198,32
2023-09-13 00:00:00+00:00,247,17,399,37
2023-09-14 00:00:00+00:00,169,12,203,36
2023-09-15 00:00:00+00:00,155,17,219,33
2023-09-16 00:00:00+00:00,31,7,27,17
2023-09-17 00:00:00+00:00,67,13,49,19
2023-09-18 00:00:00+00:00,228,17,306,36
