time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-06 00:00:00+00:00,63,6,24,13
2023-05-07 00:00:00+00:00,30,8,278,12
2023-05-08 00:00:00+00:00,165,7,277,51
2023-05-09 00:00:00+00:00,46,9,163,37
2023-05-10 00:00:00+00:00,99,5,90,29
2023-05-11 00:00:00+00:00,224,7,290,40
2023-05-12 00:00:00+00:00,97,8,168,27
2023-05-13 00:00:00+00:00,33,6,14,7
2023-05-14 00:00:00+00:00,40,8,25,6
2023-05-15 00:00:00+00:00,101,6,189,45
2023-05-16 00:00:00+00:00,82,8,228,29
2023-05-17 00:00:00+00:00,290,10,133,35
2023-05-18 00:00:00+00:00,190,5,262,35
2023-05-19 00:00:00+00:00,449,41,371,27
