referrer,views_total,views_unique
nussknacker.io,156,49
github.com,101,30
Google,86,16
jira.playmobile.pl,8,2
linkedin.com,3,2
touk.pl,3,2
touk-jira.atlassian.net,3,1
m.sogou.com,2,2
github.dev,2,1
