time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-14 00:00:00+00:00,249,7,161,23
2024-11-15 00:00:00+00:00,235,8,187,25
2024-11-16 00:00:00+00:00,69,5,16,12
2024-11-17 00:00:00+00:00,42,2,29,10
2024-11-18 00:00:00+00:00,277,7,268,25
2024-11-19 00:00:00+00:00,310,10,313,28
2024-11-20 00:00:00+00:00,402,10,341,32
2024-11-21 00:00:00+00:00,588,10,497,41
2024-11-22 00:00:00+00:00,212,11,189,26
2024-11-23 00:00:00+00:00,29,8,24,11
2024-11-24 00:00:00+00:00,79,7,54,7
2024-11-25 00:00:00+00:00,149,11,187,26
2024-11-26 00:00:00+00:00,228,13,142,24
2024-11-27 00:00:00+00:00,325,11,335,25
