referrer,views_total,views_unique
github.com,116,20
Google,112,18
Bing,18,1
touk-jira.atlassian.net,16,1
nussknacker.io,9,8
m.sogou.com,2,1
stackoverflow.com,1,1
chatgpt.com,1,1
jira.playmobile.pl,1,1
libhunt.com,1,1
