referrer,views_total,views_unique
github.com,283,36
nussknacker.io,141,46
Google,47,14
m.facebook.com,4,1
mail.google.com,4,1
com.google.android.gm,3,1
DuckDuckGo,2,1
com.twitter.android,2,1
touk.pl,2,1
l.facebook.com,1,1
