referrer,views_total,views_unique
nussknacker.io,337,144
github.com,252,39
Google,42,17
jira.playmobile.pl,7,2
com.google.android.gm,4,2
linkedin.com,3,2
statics.teams.cdn.office.net,2,1
touk.pl,2,1
DuckDuckGo,2,1
com.linkedin.android,1,1
