time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-09 00:00:00+00:00,1245,10,212,28
2023-10-10 00:00:00+00:00,212,13,289,51
2023-10-11 00:00:00+00:00,899,16,326,50
2023-10-12 00:00:00+00:00,308,13,479,52
2023-10-13 00:00:00+00:00,1395,18,382,25
2023-10-14 00:00:00+00:00,179,15,90,12
2023-10-15 00:00:00+00:00,94,15,24,13
2023-10-16 00:00:00+00:00,416,13,553,32
2023-10-17 00:00:00+00:00,251,20,339,42
2023-10-18 00:00:00+00:00,248,14,479,39
2023-10-19 00:00:00+00:00,256,15,481,35
2023-10-20 00:00:00+00:00,344,18,446,46
2023-10-21 00:00:00+00:00,173,7,180,24
2023-10-22 00:00:00+00:00,96,9,45,15
