referrer,views_total,views_unique
nussknacker.io,310,81
github.com,99,30
Google,54,18
Bing,4,3
cwiki.apache.org,1,1
jiradc2.ext.net.nokia.com,1,1
ai.qingx.cn,1,1
m.sogou.com,1,1
cn.bing.com,1,1
