referrer,views_total,views_unique
github.com,105,17
nussknacker.io,60,29
Google,39,20
mail.google.com,35,1
m.sogou.com,5,2
jira.playmobile.pl,5,2
DuckDuckGo,2,2
touk-jira.atlassian.net,2,1
dropbox.com,2,1
com.google.android.gm,1,1
