referrer,views_total,views_unique
github.com,378,30
nussknacker.io,131,50
Google,52,20
com.linkedin.android,11,2
lnkd.in,6,1
statics.teams.cdn.office.net,5,2
mail.google.com,5,1
m.facebook.com,4,1
linkedin.com,2,2
touk.pl,2,1
