referrer,views_total,views_unique
nussknacker.io,352,90
Google,252,32
github.com,246,30
jira.playmobile.pl,13,2
mail.google.com,6,1
touk.pl,4,2
groups.google.com,4,1
manuzhang.github.io,2,2
Bing,1,1
