time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-16 00:00:00+00:00,45,12,48,12
2023-12-17 00:00:00+00:00,61,17,194,20
2023-12-18 00:00:00+00:00,126,10,213,36
2023-12-19 00:00:00+00:00,280,11,402,43
2023-12-20 00:00:00+00:00,114,11,244,35
2023-12-21 00:00:00+00:00,93,8,152,23
2023-12-22 00:00:00+00:00,203,13,236,36
2023-12-23 00:00:00+00:00,69,11,90,15
2023-12-24 00:00:00+00:00,33,11,59,11
2023-12-25 00:00:00+00:00,29,5,105,16
2023-12-26 00:00:00+00:00,97,8,48,18
2023-12-27 00:00:00+00:00,145,14,26,12
2023-12-28 00:00:00+00:00,248,11,501,35
2023-12-29 00:00:00+00:00,378,18,345,22
