time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-07 00:00:00+00:00,270,39,230,22
2025-05-08 00:00:00+00:00,200,28,161,20
2025-05-09 00:00:00+00:00,134,21,194,24
2025-05-10 00:00:00+00:00,34,7,3,2
2025-05-11 00:00:00+00:00,57,18,42,10
2025-05-12 00:00:00+00:00,200,24,239,21
2025-05-13 00:00:00+00:00,246,36,219,17
2025-05-14 00:00:00+00:00,249,50,173,14
2025-05-15 00:00:00+00:00,303,41,204,17
2025-05-16 00:00:00+00:00,436,46,366,30
2025-05-17 00:00:00+00:00,51,13,21,7
2025-05-18 00:00:00+00:00,82,21,78,10
2025-05-19 00:00:00+00:00,229,31,191,16
2025-05-20 00:00:00+00:00,238,31,179,21
