time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-13 00:00:00+00:00,247,17,399,37
2023-09-14 00:00:00+00:00,169,12,203,36
2023-09-15 00:00:00+00:00,155,17,219,33
2023-09-16 00:00:00+00:00,31,7,27,17
2023-09-17 00:00:00+00:00,67,13,49,19
2023-09-18 00:00:00+00:00,262,18,306,36
2023-09-19 00:00:00+00:00,308,13,484,36
2023-09-20 00:00:00+00:00,234,14,320,43
2023-09-21 00:00:00+00:00,136,12,286,46
2023-09-22 00:00:00+00:00,155,5,317,40
2023-09-23 00:00:00+00:00,31,6,48,25
2023-09-24 00:00:00+00:00,30,8,36,22
2023-09-25 00:00:00+00:00,262,16,271,29
2023-09-26 00:00:00+00:00,205,17,469,27
