referrer,views_total,views_unique
nussknacker.io,156,50
github.com,97,32
Google,70,19
jira.playmobile.pl,7,2
m.sogou.com,3,3
linkedin.com,3,2
touk.pl,3,2
touk-jira.atlassian.net,3,1
github.dev,1,1
