referrer,views_total,views_unique
Google,74,19
github.com,54,24
nussknacker.io,25,5
mail.google.com,23,1
search.brave.com,4,1
jira.playmobile.pl,3,1
statics.teams.cdn.office.net,1,1
touk.pl,1,1
com.google.android.gm,1,1
chatgpt.com,1,1
