referrer,views_total,views_unique
nussknacker.io,453,71
github.com,183,47
Google,88,28
touk.pl,5,3
t.co,3,1
mail.google.com,2,1
cn.bing.com,1,1
statics.teams.cdn.office.net,1,1
avan1235-bug-free-computing-machine-pjjw4xxr4xxc96vv.github.dev,1,1
