referrer,views_total,views_unique
Google,216,26
github.com,135,27
nussknacker.io,88,35
cwiki.apache.org,22,3
mail.google.com,4,1
jira.playmobile.pl,3,2
chatgpt.com,2,1
statics.teams.cdn.office.net,2,1
yandex.ru,1,1
touk-jira.atlassian.net,1,1
