time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-12 00:00:00+00:00,190,11,162,25
2023-06-13 00:00:00+00:00,389,10,200,31
2023-06-14 00:00:00+00:00,122,8,285,37
2023-06-15 00:00:00+00:00,132,8,251,22
2023-06-16 00:00:00+00:00,118,8,180,25
2023-06-17 00:00:00+00:00,34,7,16,8
2023-06-18 00:00:00+00:00,29,7,31,8
2023-06-19 00:00:00+00:00,86,12,173,33
2023-06-20 00:00:00+00:00,267,16,235,33
2023-06-21 00:00:00+00:00,136,9,90,25
2023-06-22 00:00:00+00:00,309,11,153,30
2023-06-23 00:00:00+00:00,219,12,198,35
2023-06-24 00:00:00+00:00,34,6,89,11
2023-06-25 00:00:00+00:00,48,6,112,22
