referrer,views_total,views_unique
github.com,164,24
Google,72,29
nussknacker.io,42,14
Bing,6,2
mail.google.com,5,1
jira.playmobile.pl,4,1
m365.cloud.microsoft,3,1
search.naver.com,1,1
Baidu,1,1
linkedin.com,1,1
