time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-02 00:00:00+00:00,36,6,46,7
2025-05-03 00:00:00+00:00,42,7,8,6
2025-05-04 00:00:00+00:00,35,10,34,9
2025-05-05 00:00:00+00:00,339,32,184,17
2025-05-06 00:00:00+00:00,262,30,239,24
2025-05-07 00:00:00+00:00,270,39,230,22
2025-05-08 00:00:00+00:00,200,28,161,20
2025-05-09 00:00:00+00:00,134,21,194,24
2025-05-10 00:00:00+00:00,34,7,3,2
2025-05-11 00:00:00+00:00,57,18,42,10
2025-05-12 00:00:00+00:00,200,24,239,21
2025-05-13 00:00:00+00:00,246,36,219,17
2025-05-14 00:00:00+00:00,249,50,173,14
2025-05-15 00:00:00+00:00,300,41,204,17
