time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-06 00:00:00+00:00,168,7,114,38
2023-07-07 00:00:00+00:00,228,10,267,31
2023-07-08 00:00:00+00:00,199,18,22,13
2023-07-09 00:00:00+00:00,31,7,13,8
2023-07-10 00:00:00+00:00,205,11,356,23
2023-07-11 00:00:00+00:00,294,6,449,28
2023-07-12 00:00:00+00:00,299,11,431,33
2023-07-13 00:00:00+00:00,295,12,370,33
2023-07-14 00:00:00+00:00,393,15,241,29
2023-07-15 00:00:00+00:00,34,6,79,16
2023-07-16 00:00:00+00:00,27,8,56,12
2023-07-17 00:00:00+00:00,33,10,109,28
2023-07-18 00:00:00+00:00,86,3,198,36
2023-07-19 00:00:00+00:00,73,3,242,25
