referrer,views_total,views_unique
github.com,106,19
Google,89,19
nussknacker.io,26,14
mail.google.com,20,1
Bing,8,3
jira.playmobile.pl,4,1
yandex.ru,1,1
awesomeopensource.com,1,1
search.naver.com,1,1
Baidu,1,1
