time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-26 00:00:00+00:00,371,18,268,21
2025-03-27 00:00:00+00:00,425,24,226,25
2025-03-28 00:00:00+00:00,297,18,232,19
2025-03-29 00:00:00+00:00,57,13,8,2
2025-03-30 00:00:00+00:00,52,16,15,5
2025-03-31 00:00:00+00:00,382,34,334,19
2025-04-01 00:00:00+00:00,281,32,258,21
2025-04-02 00:00:00+00:00,277,32,248,23
2025-04-03 00:00:00+00:00,276,38,219,18
2025-04-04 00:00:00+00:00,209,28,139,24
2025-04-05 00:00:00+00:00,34,9,12,5
2025-04-06 00:00:00+00:00,37,12,18,7
2025-04-07 00:00:00+00:00,458,54,358,26
2025-04-08 00:00:00+00:00,518,18,816,27
