time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-14 00:00:00+00:00,30,3,167,19
2025-08-15 00:00:00+00:00,61,7,39,13
2025-08-16 00:00:00+00:00,36,5,44,7
2025-08-17 00:00:00+00:00,66,12,69,7
2025-08-18 00:00:00+00:00,241,22,387,20
2025-08-19 00:00:00+00:00,256,32,142,12
2025-08-20 00:00:00+00:00,330,32,45,7
2025-08-21 00:00:00+00:00,76,10,138,14
2025-08-22 00:00:00+00:00,372,40,66,20
2025-08-23 00:00:00+00:00,65,11,9,4
2025-08-24 00:00:00+00:00,33,10,12,7
2025-08-25 00:00:00+00:00,155,16,65,18
2025-08-26 00:00:00+00:00,350,40,167,16
2025-08-27 00:00:00+00:00,261,23,114,13
