referrer,views_total,views_unique
nussknacker.io,431,132
github.com,186,33
Google,175,26
mail.google.com,15,1
anvaka.github.io,10,1
Bing,8,2
statics.teams.cdn.office.net,7,3
trello.com,1,1
yandex.ru,1,1
poczta.interia.pl,1,1
