referrer,views_total,views_unique
github.com,427,37
nussknacker.io,144,54
Google,121,29
poczta.interia.pl,9,1
touk.pl,5,3
spigotmc.org,5,1
statics.teams.cdn.office.net,3,2
manuzhang.github.io,2,2
tooomm.github.io,2,1
buildingminds18.visualstudio.com,2,1
