time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-27 00:00:00+00:00,54,3,29,12
2024-12-28 00:00:00+00:00,18,4,9,6
2024-12-29 00:00:00+00:00,10,4,8,6
2024-12-30 00:00:00+00:00,76,5,58,6
2024-12-31 00:00:00+00:00,98,3,77,6
2025-01-01 00:00:00+00:00,9,2,13,7
2025-01-02 00:00:00+00:00,150,10,298,16
2025-01-03 00:00:00+00:00,215,12,400,19
2025-01-04 00:00:00+00:00,12,2,5,5
2025-01-05 00:00:00+00:00,14,2,10,7
2025-01-06 00:00:00+00:00,14,3,62,11
2025-01-07 00:00:00+00:00,192,14,255,21
2025-01-08 00:00:00+00:00,228,11,358,29
2025-01-09 00:00:00+00:00,297,13,221,21
