referrer,views_total,views_unique
Google,111,27
github.com,65,13
nussknacker.io,27,11
jira.playmobile.pl,8,2
statics.teams.cdn.office.net,7,2
mail.google.com,6,1
chatgpt.com,3,3
gemini.google.com,1,1
Bing,1,1
