referrer,views_total,views_unique
nussknacker.io,433,130
Google,180,27
github.com,177,31
touk.pl,21,2
mail.google.com,16,1
anvaka.github.io,10,1
statics.teams.cdn.office.net,7,3
Bing,7,1
DuckDuckGo,3,2
app.clickup.com,3,1
