time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-21 00:00:00+00:00,212,9,138,30
2024-08-22 00:00:00+00:00,391,14,462,29
2024-08-23 00:00:00+00:00,163,12,162,20
2024-08-24 00:00:00+00:00,30,3,64,8
2024-08-25 00:00:00+00:00,70,7,70,5
2024-08-26 00:00:00+00:00,318,10,232,27
2024-08-27 00:00:00+00:00,331,14,240,18
2024-08-28 00:00:00+00:00,274,13,162,17
2024-08-29 00:00:00+00:00,204,10,141,25
2024-08-30 00:00:00+00:00,208,11,116,12
2024-08-31 00:00:00+00:00,48,9,10,7
2024-09-01 00:00:00+00:00,8,3,31,8
2024-09-02 00:00:00+00:00,178,10,247,36
2024-09-03 00:00:00+00:00,356,12,238,32
