referrer,views_total,views_unique
nussknacker.io,49,27
Google,43,12
github.com,38,18
poczta.interia.pl,3,1
touk.pl,2,1
jira.playmobile.pl,2,1
statics.teams.cdn.office.net,1,1
sogou.com,1,1
