time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-18 00:00:00+00:00,33,9,41,15
2024-08-19 00:00:00+00:00,316,19,388,25
2024-08-20 00:00:00+00:00,315,12,239,32
2024-08-21 00:00:00+00:00,212,9,138,30
2024-08-22 00:00:00+00:00,391,14,462,29
2024-08-23 00:00:00+00:00,163,12,162,20
2024-08-24 00:00:00+00:00,30,3,64,8
2024-08-25 00:00:00+00:00,70,7,70,5
2024-08-26 00:00:00+00:00,318,10,232,27
2024-08-27 00:00:00+00:00,331,14,240,18
2024-08-28 00:00:00+00:00,274,13,162,17
2024-08-29 00:00:00+00:00,204,10,141,25
2024-08-30 00:00:00+00:00,208,11,116,12
2024-08-31 00:00:00+00:00,46,9,9,6
