referrer,views_total,views_unique
nussknacker.io,83,33
github.com,73,18
Google,46,25
mail.google.com,38,1
DuckDuckGo,15,3
jira.playmobile.pl,5,2
poczta.interia.pl,5,1
dropbox.com,2,1
Bing,1,1
com.google.android.gm,1,1
